relation file, mode, rule, relations result,relations duration,quantifiers file2,quantifiers mode,quantifiers  rule,quantifiers result,quantifiers duration,z3 file,z3  mode,z3 rule,z3  result,z3 duration,file/mode match,result_match,Difference
covidfree/covidfree.sleec, redundancy,16, unsat,0.067959785,covidfree/covidfree.sleec, redundancy,16, unknown (TIMEOUT),10.00023246,covidfree/covidfree.sleec, redundancy,16, unsat,0.343084097,TRUE,TRUE,-0.275124311
covidfree/covidfree.sleec, redundancy,17, unsat,0.064211607,covidfree/covidfree.sleec, redundancy,17, unknown (TIMEOUT),10.00008154,covidfree/covidfree.sleec, redundancy,17, unsat,0.290616512,TRUE,TRUE,-0.226404905
covidfree/covidfree.sleec, redundancy,18, sat,0.040399075,covidfree/covidfree.sleec, redundancy,18, sat,0.078866482,covidfree/covidfree.sleec, redundancy,18, sat,0.042367458,TRUE,TRUE,-0.001968384
covidfree/covidfree.sleec, redundancy,19, unsat,0.064080238,covidfree/covidfree.sleec, redundancy,19, unknown (TIMEOUT),10.00008106,covidfree/covidfree.sleec, redundancy,19, unsat,0.302078724,TRUE,TRUE,-0.237998486
covidfree/covidfree.sleec, redundancy,20, sat,0.040500402,covidfree/covidfree.sleec, redundancy,20, sat,0.090938568,covidfree/covidfree.sleec, redundancy,20, sat,0.045472383,TRUE,TRUE,-0.004971981
covidfree/covidfree.sleec, redundancy,21, sat,0.071835756,covidfree/covidfree.sleec, redundancy,21, sat,0.169367075,covidfree/covidfree.sleec, redundancy,21, unsat,0.144251347,TRUE,FALSE,-0.07241559
covidfree/covidfree.sleec, redundancy,22, sat,0.070762396,covidfree/covidfree.sleec, redundancy,22, sat,0.165080309,covidfree/covidfree.sleec, redundancy,22, sat,0.045325041,TRUE,TRUE,0.025437355
covidfree/covidfree.sleec, redundancy,23, unsat,0.231104851,covidfree/covidfree.sleec, redundancy,23, unknown (TIMEOUT),10.00006342,covidfree/covidfree.sleec, redundancy,23, unsat,0.11298871,TRUE,TRUE,0.11811614
covidfree/covidfree.sleec, redundancy,24, sat,0.05456686,covidfree/covidfree.sleec, redundancy,24, unknown (TIMEOUT),10.00006866,covidfree/covidfree.sleec, redundancy,24, sat,0.04584074,TRUE,TRUE,0.00872612
covidfree/covidfree.sleec, conflict,0, sat,0.060348988,covidfree/covidfree.sleec, conflict,0, unknown (TIMEOUT),10.00009704,covidfree/covidfree.sleec, conflict,0, sat,0.094152689,TRUE,TRUE,-0.033803701
covidfree/covidfree.sleec, conflict,1, sat,0.050647497,covidfree/covidfree.sleec, conflict,1, unknown (TIMEOUT),10.00008011,covidfree/covidfree.sleec, conflict,1, sat,0.160501719,TRUE,TRUE,-0.109854221
covidfree/covidfree.sleec, conflict,2, unsat,0.067667723,covidfree/covidfree.sleec, conflict,2, unknown (TIMEOUT),10.00008368,covidfree/covidfree.sleec, conflict,2, unsat,0.353495598,TRUE,TRUE,-0.285827875
covidfree/covidfree.sleec, conflict,3, unsat,0.062600374,covidfree/covidfree.sleec, conflict,3, unknown (TIMEOUT),10.00238085,covidfree/covidfree.sleec, conflict,3, unsat,0.333918571,TRUE,TRUE,-0.271318197
covidfree/covidfree.sleec, conflict,4, sat,0.054246187,covidfree/covidfree.sleec, conflict,4, unknown (TIMEOUT),10.00016236,covidfree/covidfree.sleec, conflict,4, sat,0.224779129,TRUE,TRUE,-0.170532942
covidfree/covidfree.sleec, conflict,5, unsat,0.047322989,covidfree/covidfree.sleec, conflict,5, unknown (TIMEOUT),10.00009632,covidfree/covidfree.sleec, conflict,5, unsat,0.079363108,TRUE,TRUE,-0.032040119
covidfree/covidfree.sleec, conflict,6, sat,0.040886879,covidfree/covidfree.sleec, conflict,6, unknown (TIMEOUT),10.00008845,covidfree/covidfree.sleec, conflict,6, sat,0.044142008,TRUE,TRUE,-0.003255129
covidfree/covidfree.sleec, conflict,7, unsat,0.063394308,covidfree/covidfree.sleec, conflict,7, unknown (TIMEOUT),10.00008178,covidfree/covidfree.sleec, conflict,7, unsat,0.080715895,TRUE,TRUE,-0.017321587
covidfree/covidfree.sleec, conflict,8, sat,0.064153433,covidfree/covidfree.sleec, conflict,8, unknown (TIMEOUT),10.0000875,covidfree/covidfree.sleec, conflict,8, sat,0.233828545,TRUE,TRUE,-0.169675112
covidfree/covidfree.sleec, conflict,9, sat,0.062845707,covidfree/covidfree.sleec, conflict,9, unknown (TIMEOUT),10.00017858,covidfree/covidfree.sleec, conflict,9, sat,0.20615077,TRUE,TRUE,-0.143305063
covidfree/covidfree.sleec, conflict,10, unsat,0.094615221,covidfree/covidfree.sleec, conflict,10, unknown (TIMEOUT),10.00007272,covidfree/covidfree.sleec, conflict,10, unsat,0.385307312,TRUE,TRUE,-0.290692091
covidfree/covidfree.sleec, conflict,11, unsat,0.037031889,covidfree/covidfree.sleec, conflict,11, unknown (TIMEOUT),10.00008464,covidfree/covidfree.sleec, conflict,11, unsat,0.07771492,TRUE,TRUE,-0.040683031
covidfree/covidfree.sleec, conflict,12, unsat,0.06543088,covidfree/covidfree.sleec, conflict,12, unknown (TIMEOUT),10.00008464,covidfree/covidfree.sleec, conflict,12, unsat,0.378947496,TRUE,TRUE,-0.313516617
covidfree/covidfree.sleec, conflict,13, unsat,0.054304361,covidfree/covidfree.sleec, conflict,13, unknown (TIMEOUT),10.00008631,covidfree/covidfree.sleec, conflict,13, unsat,0.111228466,TRUE,TRUE,-0.056924105
covidfree/covidfree.sleec, conflict,14, unsat,0.05565691,covidfree/covidfree.sleec, conflict,14, unknown (TIMEOUT),10.00007892,covidfree/covidfree.sleec, conflict,14, unsat,0.102068186,TRUE,TRUE,-0.046411276
covidfree/covidfree.sleec, conflict,15, unsat,0.068947077,covidfree/covidfree.sleec, conflict,15, unknown (TIMEOUT),10.00008845,covidfree/covidfree.sleec, conflict,15, unsat,0.301231623,TRUE,TRUE,-0.232284546
covidfree/covidfree.sleec, conflict,16, unsat,0.07011342,covidfree/covidfree.sleec, conflict,16, unknown (TIMEOUT),10.00007963,covidfree/covidfree.sleec, conflict,16, unsat,0.394837856,TRUE,TRUE,-0.324724436
covidfree/covidfree.sleec, conflict,17, unsat,0.0715909,covidfree/covidfree.sleec, conflict,17, unknown (TIMEOUT),10.00006962,covidfree/covidfree.sleec, conflict,17, unsat,0.330399275,TRUE,TRUE,-0.258808374
covidfree/covidfree.sleec, conflict,18, sat,0.044269085,covidfree/covidfree.sleec, conflict,18, unknown (TIMEOUT),10.000067,covidfree/covidfree.sleec, conflict,18, sat,0.147421837,TRUE,TRUE,-0.103152752
covidfree/covidfree.sleec, conflict,19, unsat,0.070537567,covidfree/covidfree.sleec, conflict,19, unknown (TIMEOUT),10.00007343,covidfree/covidfree.sleec, conflict,19, unsat,0.340190411,TRUE,TRUE,-0.269652843
covidfree/covidfree.sleec, conflict,20, unsat,0.058387756,covidfree/covidfree.sleec, conflict,20, unknown (TIMEOUT),10.00007987,covidfree/covidfree.sleec, conflict,20, unsat,0.105685711,TRUE,TRUE,-0.047297955
covidfree/covidfree.sleec, conflict,21, sat,0.070077181,covidfree/covidfree.sleec, conflict,21, unknown (TIMEOUT),10.00006843,covidfree/covidfree.sleec, conflict,21, sat,0.125804901,TRUE,TRUE,-0.05572772
covidfree/covidfree.sleec, conflict,22, sat,0.06788826,covidfree/covidfree.sleec, conflict,22, unknown (TIMEOUT),10.00008249,covidfree/covidfree.sleec, conflict,22, sat,0.234731674,TRUE,TRUE,-0.166843414
covidfree/covidfree.sleec, conflict,23, sat,0.038515329,covidfree/covidfree.sleec, conflict,23, unknown (TIMEOUT),10.00007963,covidfree/covidfree.sleec, conflict,23, sat,0.045585871,TRUE,TRUE,-0.007070541
covidfree/covidfree.sleec, conflict,24, sat,0.044076204,covidfree/covidfree.sleec, conflict,24, unknown (TIMEOUT),10.00027895,covidfree/covidfree.sleec, conflict,24, sat,0.044354677,TRUE,TRUE,-0.000278473
safescade/safescade.sleec, redundancy,0, sat,0.116565704,safescade/safescade.sleec, redundancy,0, unknown (TIMEOUT),10.00070047,safescade/safescade.sleec, redundancy,0, sat,0.151405096,TRUE,TRUE,-0.034839392
safescade/safescade.sleec, redundancy,1, unsat,0.021425009,safescade/safescade.sleec, redundancy,1, unknown (TIMEOUT),10.00008821,safescade/safescade.sleec, redundancy,1, unsat,0.047712564,TRUE,TRUE,-0.026287556
safescade/safescade.sleec, redundancy,2, sat,0.034819365,safescade/safescade.sleec, redundancy,2, sat,0.065623045,safescade/safescade.sleec, redundancy,2, sat,0.034847975,TRUE,TRUE,-2.86102E-05
safescade/safescade.sleec, redundancy,3, unsat,0.024957418,safescade/safescade.sleec, redundancy,3, unknown (TIMEOUT),10.00010133,safescade/safescade.sleec, redundancy,3, unsat,0.033838034,TRUE,TRUE,-0.008880615
safescade/safescade.sleec, redundancy,4, unsat,0.02106595,safescade/safescade.sleec, redundancy,4, unknown (TIMEOUT),10.00010014,safescade/safescade.sleec, redundancy,4, unsat,0.047742128,TRUE,TRUE,-0.026676178
safescade/safescade.sleec, redundancy,5, sat,0.046816826,safescade/safescade.sleec, redundancy,5, unknown (TIMEOUT),10.00008345,safescade/safescade.sleec, redundancy,5, sat,0.036438465,TRUE,TRUE,0.010378361
safescade/safescade.sleec, redundancy,6, sat,0.060575247,safescade/safescade.sleec, redundancy,6, unknown (TIMEOUT),10.00008941,safescade/safescade.sleec, redundancy,6, sat,0.726462364,TRUE,TRUE,-0.665887117
safescade/safescade.sleec, redundancy,7, sat,0.1338346,safescade/safescade.sleec, redundancy,7, unknown (TIMEOUT),10.00006866,safescade/safescade.sleec, redundancy,7, sat,0.368863106,TRUE,TRUE,-0.235028505
safescade/safescade.sleec, redundancy,8, sat,0.037896633,safescade/safescade.sleec, redundancy,8, sat,0.06946373,safescade/safescade.sleec, redundancy,8, sat,0.034633875,TRUE,TRUE,0.003262758
safescade/safescade.sleec, redundancy,9, sat,0.035345554,safescade/safescade.sleec, redundancy,9, sat,0.063786507,safescade/safescade.sleec, redundancy,9, sat,0.038706541,TRUE,TRUE,-0.003360987
safescade/safescade.sleec, redundancy,10, sat,0.037116528,safescade/safescade.sleec, redundancy,10, unknown (TIMEOUT),10.00007272,safescade/safescade.sleec, redundancy,10, sat,0.037082911,TRUE,TRUE,3.3617E-05
safescade/safescade.sleec, redundancy,11, sat,0.065889835,safescade/safescade.sleec, redundancy,11, sat,0.128055096,safescade/safescade.sleec, redundancy,11, sat,0.09201479,TRUE,TRUE,-0.026124954
safescade/safescade.sleec, redundancy,12, sat,0.07677722,safescade/safescade.sleec, redundancy,12, unknown (TIMEOUT),10.00006866,safescade/safescade.sleec, redundancy,12, sat,0.111542702,TRUE,TRUE,-0.034765482
safescade/safescade.sleec, redundancy,13, sat,0.044512749,safescade/safescade.sleec, redundancy,13, unknown (TIMEOUT),10.00009966,safescade/safescade.sleec, redundancy,13, sat,0.037553072,TRUE,TRUE,0.006959677
safescade/safescade.sleec, redundancy,14, sat,0.047515869,safescade/safescade.sleec, redundancy,14, unknown (TIMEOUT),10.00007153,safescade/safescade.sleec, redundancy,14, sat,0.061647415,TRUE,TRUE,-0.014131546
safescade/safescade.sleec, redundancy,15, sat,0.223204136,safescade/safescade.sleec, redundancy,15, unknown (TIMEOUT),10.00011182,safescade/safescade.sleec, redundancy,15, sat,0.255326271,TRUE,TRUE,-0.032122135
safescade/safescade.sleec, redundancy,16, sat,0.118489504,safescade/safescade.sleec, redundancy,16, sat,0.225641489,safescade/safescade.sleec, redundancy,16, sat,0.118220568,TRUE,TRUE,0.000268936
safescade/safescade.sleec, redundancy,17, sat,0.045565605,safescade/safescade.sleec, redundancy,17, sat,0.063660145,safescade/safescade.sleec, redundancy,17, sat,0.06887126,TRUE,TRUE,-0.023305655
safescade/safescade.sleec, redundancy,18, sat,0.063331842,safescade/safescade.sleec, redundancy,18, unknown (TIMEOUT),10.00011873,safescade/safescade.sleec, redundancy,18, sat,0.03912878,TRUE,TRUE,0.024203062
safescade/safescade.sleec, redundancy,19, sat,0.043314219,safescade/safescade.sleec, redundancy,19, unknown (TIMEOUT),10.00008082,safescade/safescade.sleec, redundancy,19, sat,0.336194992,TRUE,TRUE,-0.292880774
safescade/safescade.sleec, redundancy,20, sat,0.055419922,safescade/safescade.sleec, redundancy,20, sat,0.087056398,safescade/safescade.sleec, redundancy,20, sat,0.069268942,TRUE,TRUE,-0.01384902
safescade/safescade.sleec, redundancy,21, sat,0.073765039,safescade/safescade.sleec, redundancy,21, sat,0.150436163,safescade/safescade.sleec, redundancy,21, sat,0.117339611,TRUE,TRUE,-0.043574572
safescade/safescade.sleec, redundancy,22, sat,0.051804781,safescade/safescade.sleec, redundancy,22, sat,0.080299616,safescade/safescade.sleec, redundancy,22, sat,0.063024759,TRUE,TRUE,-0.011219978
safescade/safescade.sleec, redundancy,23, sat,0.176738262,safescade/safescade.sleec, redundancy,23, unknown (TIMEOUT),10.00226903,safescade/safescade.sleec, redundancy,23, sat,0.380480528,TRUE,TRUE,-0.203742266
safescade/safescade.sleec, redundancy,24, sat,0.139270067,safescade/safescade.sleec, redundancy,24, unknown (TIMEOUT),10.00008035,safescade/safescade.sleec, redundancy,24, sat,0.554442167,TRUE,TRUE,-0.4151721
safescade/safescade.sleec, redundancy,25, sat,0.044406652,safescade/safescade.sleec, redundancy,25, unknown (TIMEOUT),10.00007439,safescade/safescade.sleec, redundancy,25, sat,0.038942099,TRUE,TRUE,0.005464554
safescade/safescade.sleec, redundancy,26, sat,0.054228783,safescade/safescade.sleec, redundancy,26, sat,0.092301846,safescade/safescade.sleec, redundancy,26, sat,0.067672968,TRUE,TRUE,-0.013444185
safescade/safescade.sleec, redundancy,27, sat,0.053420305,safescade/safescade.sleec, redundancy,27, sat,0.079094648,safescade/safescade.sleec, redundancy,27, sat,0.064138412,TRUE,TRUE,-0.010718107
safescade/safescade.sleec, conflict,0, sat,0.122212887,safescade/safescade.sleec, conflict,0, unknown (TIMEOUT),10.00197172,safescade/safescade.sleec, conflict,0, sat,0.295750141,TRUE,TRUE,-0.173537254
safescade/safescade.sleec, conflict,1, sat,0.067029715,safescade/safescade.sleec, conflict,1, unknown (TIMEOUT),10.00009537,safescade/safescade.sleec, conflict,1, sat,0.09859848,TRUE,TRUE,-0.031568766
safescade/safescade.sleec, conflict,2, sat,0.056936264,safescade/safescade.sleec, conflict,2, unknown (TIMEOUT),10.00008321,safescade/safescade.sleec, conflict,2, sat,0.139610291,TRUE,TRUE,-0.082674026
safescade/safescade.sleec, conflict,3, sat,0.12145853,safescade/safescade.sleec, conflict,3, unknown (TIMEOUT),10.00010681,safescade/safescade.sleec, conflict,3, sat,0.316970587,TRUE,TRUE,-0.195512056
safescade/safescade.sleec, conflict,4, sat,0.077636957,safescade/safescade.sleec, conflict,4, unknown (TIMEOUT),10.00007582,safescade/safescade.sleec, conflict,4, sat,0.105818272,TRUE,TRUE,-0.028181314
safescade/safescade.sleec, conflict,5, sat,0.068019629,safescade/safescade.sleec, conflict,5, unknown (TIMEOUT),10.00008535,safescade/safescade.sleec, conflict,5, sat,0.142189741,TRUE,TRUE,-0.074170113
safescade/safescade.sleec, conflict,6, sat,0.066902876,safescade/safescade.sleec, conflict,6, unknown (TIMEOUT),10.00007772,safescade/safescade.sleec, conflict,6, sat,0.148266077,TRUE,TRUE,-0.081363201
safescade/safescade.sleec, conflict,7, sat,0.12590003,safescade/safescade.sleec, conflict,7, unknown (TIMEOUT),10.0000844,safescade/safescade.sleec, conflict,7, sat,0.313014507,TRUE,TRUE,-0.187114477
safescade/safescade.sleec, conflict,8, sat,0.04869628,safescade/safescade.sleec, conflict,8, unknown (TIMEOUT),10.00010657,safescade/safescade.sleec, conflict,8, sat,0.062613249,TRUE,TRUE,-0.013916969
safescade/safescade.sleec, conflict,9, sat,0.045740128,safescade/safescade.sleec, conflict,9, unknown (TIMEOUT),10.0000844,safescade/safescade.sleec, conflict,9, sat,0.059633493,TRUE,TRUE,-0.013893366
safescade/safescade.sleec, conflict,10, sat,0.157612324,safescade/safescade.sleec, conflict,10, unknown (TIMEOUT),10.00008059,safescade/safescade.sleec, conflict,10, sat,0.579617023,TRUE,TRUE,-0.4220047
safescade/safescade.sleec, conflict,11, sat,0.080884218,safescade/safescade.sleec, conflict,11, unknown (TIMEOUT),10.00007629,safescade/safescade.sleec, conflict,11, sat,0.118824005,TRUE,TRUE,-0.037939787
safescade/safescade.sleec, conflict,12, sat,0.106373549,safescade/safescade.sleec, conflict,12, unknown (TIMEOUT),10.00008488,safescade/safescade.sleec, conflict,12, sat,0.340752363,TRUE,TRUE,-0.234378815
safescade/safescade.sleec, conflict,13, sat,0.051672935,safescade/safescade.sleec, conflict,13, unknown (TIMEOUT),10.00009751,safescade/safescade.sleec, conflict,13, sat,0.061466217,TRUE,TRUE,-0.009793282
safescade/safescade.sleec, conflict,14, sat,0.055021048,safescade/safescade.sleec, conflict,14, unknown (TIMEOUT),10.00006723,safescade/safescade.sleec, conflict,14, sat,0.062406778,TRUE,TRUE,-0.007385731
safescade/safescade.sleec, conflict,15, sat,0.139120817,safescade/safescade.sleec, conflict,15, unknown (TIMEOUT),10.00009084,safescade/safescade.sleec, conflict,15, sat,0.600172043,TRUE,TRUE,-0.461051226
safescade/safescade.sleec, conflict,16, sat,0.13047123,safescade/safescade.sleec, conflict,16, unknown (TIMEOUT),10.00009966,safescade/safescade.sleec, conflict,16, sat,0.292302608,TRUE,TRUE,-0.161831379
safescade/safescade.sleec, conflict,17, sat,0.060088158,safescade/safescade.sleec, conflict,17, unknown (TIMEOUT),10.00008941,safescade/safescade.sleec, conflict,17, sat,0.126418114,TRUE,TRUE,-0.066329956
safescade/safescade.sleec, conflict,18, sat,0.080708981,safescade/safescade.sleec, conflict,18, unknown (TIMEOUT),10.00007129,safescade/safescade.sleec, conflict,18, sat,0.170749187,TRUE,TRUE,-0.090040207
safescade/safescade.sleec, conflict,19, sat,0.045536995,safescade/safescade.sleec, conflict,19, unknown (TIMEOUT),10.00026298,safescade/safescade.sleec, conflict,19, sat,0.036032677,TRUE,TRUE,0.009504318
safescade/safescade.sleec, conflict,20, sat,0.062306881,safescade/safescade.sleec, conflict,20, unknown (TIMEOUT),10.00009274,safescade/safescade.sleec, conflict,20, sat,0.093011618,TRUE,TRUE,-0.030704737
safescade/safescade.sleec, conflict,21, sat,0.079393625,safescade/safescade.sleec, conflict,21, unknown (TIMEOUT),10.00009871,safescade/safescade.sleec, conflict,21, sat,0.238132715,TRUE,TRUE,-0.15873909
safescade/safescade.sleec, conflict,22, sat,0.060126781,safescade/safescade.sleec, conflict,22, unknown (TIMEOUT),10.00010633,safescade/safescade.sleec, conflict,22, sat,0.149200201,TRUE,TRUE,-0.08907342
safescade/safescade.sleec, conflict,23, sat,0.133853436,safescade/safescade.sleec, conflict,23, unknown (TIMEOUT),10.0000968,safescade/safescade.sleec, conflict,23, sat,0.539623499,TRUE,TRUE,-0.405770063
safescade/safescade.sleec, conflict,24, sat,0.147571802,safescade/safescade.sleec, conflict,24, unknown (TIMEOUT),10.00010681,safescade/safescade.sleec, conflict,24, sat,0.605132103,TRUE,TRUE,-0.457560301
safescade/safescade.sleec, conflict,25, sat,0.046685934,safescade/safescade.sleec, conflict,25, unknown (TIMEOUT),10.0000844,safescade/safescade.sleec, conflict,25, sat,0.037522793,TRUE,TRUE,0.009163141
safescade/safescade.sleec, conflict,26, sat,0.063191175,safescade/safescade.sleec, conflict,26, unknown (TIMEOUT),10.00010824,safescade/safescade.sleec, conflict,26, sat,0.095977306,TRUE,TRUE,-0.032786131
safescade/safescade.sleec, conflict,27, sat,0.060945749,safescade/safescade.sleec, conflict,27, unknown (TIMEOUT),10.00010633,safescade/safescade.sleec, conflict,27, sat,0.099906206,TRUE,TRUE,-0.038960457
safescade/safescade.sleec, concern,0, sat,0.115002155,safescade/safescade.sleec, concern,0, unknown (TIMEOUT),10.00010967,safescade/safescade.sleec, concern,0, sat,0.297281265,TRUE,TRUE,-0.18227911
safescade/safescade.sleec, concern,1, sat,0.116780996,safescade/safescade.sleec, concern,1, unknown (TIMEOUT),10.00006986,safescade/safescade.sleec, concern,1, sat,0.293983221,TRUE,TRUE,-0.177202225
safescade/safescade.sleec, concern,2, sat,0.121251822,safescade/safescade.sleec, concern,2, unknown (TIMEOUT),10.00008631,safescade/safescade.sleec, concern,2, sat,0.639576197,TRUE,TRUE,-0.518324375
safescade/safescade.sleec, concern,3, sat,0.12201643,safescade/safescade.sleec, concern,3, unknown (TIMEOUT),10.00009751,safescade/safescade.sleec, concern,3, sat,0.312790155,TRUE,TRUE,-0.190773726
safescade/safescade-corrected.sleec, redundancy,0, sat,0.07630372,safescade/safescade-corrected.sleec, redundancy,0, unknown (TIMEOUT),10.00010157,safescade/safescade-corrected.sleec, redundancy,0, sat,0.124931812,TRUE,TRUE,-0.048628092
safescade/safescade-corrected.sleec, redundancy,1, sat,0.041543007,safescade/safescade-corrected.sleec, redundancy,1, sat,0.074958086,safescade/safescade-corrected.sleec, redundancy,1, sat,0.045611143,TRUE,TRUE,-0.004068136
safescade/safescade-corrected.sleec, redundancy,2, sat,0.036352396,safescade/safescade-corrected.sleec, redundancy,2, sat,0.065533161,safescade/safescade-corrected.sleec, redundancy,2, sat,0.040815353,TRUE,TRUE,-0.004462957
safescade/safescade-corrected.sleec, redundancy,3, sat,0.038890362,safescade/safescade-corrected.sleec, redundancy,3, unknown (TIMEOUT),10.00006676,safescade/safescade-corrected.sleec, redundancy,3, sat,0.036295414,TRUE,TRUE,0.002594948
safescade/safescade-corrected.sleec, redundancy,4, sat,0.114718676,safescade/safescade-corrected.sleec, redundancy,4, unknown (TIMEOUT),10.00009108,safescade/safescade-corrected.sleec, redundancy,4, sat,0.168194532,TRUE,TRUE,-0.053475857
safescade/safescade-corrected.sleec, redundancy,5, sat,0.042909861,safescade/safescade-corrected.sleec, redundancy,5, sat,0.076245308,safescade/safescade-corrected.sleec, redundancy,5, sat,0.056150913,TRUE,TRUE,-0.013241053
safescade/safescade-corrected.sleec, redundancy,6, sat,0.041104555,safescade/safescade-corrected.sleec, redundancy,6, sat,0.069923639,safescade/safescade-corrected.sleec, redundancy,6, sat,0.036603212,TRUE,TRUE,0.004501343
safescade/safescade-corrected.sleec, redundancy,7, sat,0.055633307,safescade/safescade-corrected.sleec, redundancy,7, unknown (TIMEOUT),10.00027657,safescade/safescade-corrected.sleec, redundancy,7, sat,0.040709019,TRUE,TRUE,0.014924288
safescade/safescade-corrected.sleec, redundancy,8, sat,0.174244642,safescade/safescade-corrected.sleec, redundancy,8, unknown (TIMEOUT),10.00016665,safescade/safescade-corrected.sleec, redundancy,8, sat,0.262192488,TRUE,TRUE,-0.087947845
safescade/safescade-corrected.sleec, redundancy,9, sat,0.234054804,safescade/safescade-corrected.sleec, redundancy,9, sat,0.200313091,safescade/safescade-corrected.sleec, redundancy,9, sat,0.039024591,TRUE,TRUE,0.195030212
